"","AUS_B_1","CAN_B_1","CHE_B_1","CHN_B_1","DEU_B_1","FRA_B_1","GBR_B_1","ITA_B_1","JPN_B_1","MEX_B_1","NOR_B_1","USA_B_1","AUS_B_2","CAN_B_2","CHE_B_2","CHN_B_2","DEU_B_2","FRA_B_2","GBR_B_2","ITA_B_2","JPN_B_2","MEX_B_2","NOR_B_2","USA_B_2","AUS_B_3","CAN_B_3","CHE_B_3","CHN_B_3","DEU_B_3","FRA_B_3","GBR_B_3","ITA_B_3","JPN_B_3","MEX_B_3","NOR_B_3","USA_B_3"
"2010-06-07",5.71552305811836,4.18459288356524,2.20400850639098,3.57948985025944,3.98134634992961,4.49730867737606,5.19804117600985,6.07855865075254,2.26789140005244,8.81575731947722,3.5582309689781,4.72927279296207,-1.50758978386798,-3.72153747250555,-1.80514937757229,-2.14185331439902,-3.47456483252665,-4.00983814916039,-4.41270445973926,-5.040655715884,-1.62327892873363,-3.84428437663342,-1.03873409803802,-4.35115672832831,-1.16752510265505,-1.99103011831168,-3.51372539930998,-1.16189840341702,-6.25132712604146,-5.88584049486125,-6.7905103033387,-5.15032794697747,-5.33895467691022,-5.87298265583056,-3.10277085832761,-6.2517341976752
"2010-06-08",5.76587106303437,4.19093299520674,2.17589210972036,3.57491490655869,3.91610149867878,4.50833457081138,5.17162038199701,6.12687882675173,2.27913053951734,8.90453021485342,3.54035268694462,4.76529898561006,-1.51495129204663,-3.74076010310193,-1.76726901448762,-2.13010575928241,-3.43096493206869,-4.0208328533735,-4.3706861223231,-5.03626649643343,-1.62476184033046,-3.92146992215567,-0.984694417818896,-4.41945091749354,-1.17936997797567,-1.89670448057019,-3.53829749854367,-1.15304695745476,-6.20774367140143,-5.94585248572537,-6.85430056596329,-5.43721021851448,-5.39911436844817,-5.97584506015804,-3.42203716127109,-6.13584317810165
"2010-06-09",5.72524425683828,4.2110666453236,2.25738164876703,3.57945774653903,3.95891656730079,4.52644955074037,5.21157798830067,5.99578731409501,2.26091258028432,8.84010360864099,3.51730299920624,4.76637536234653,-1.43582727217246,-3.75510554876702,-1.85223748300725,-2.14654421492084,-3.49867853284337,-4.00305220109756,-4.43055920165814,-4.7864651760329,-1.60672781002984,-3.8550832260832,-0.960632391668915,-4.43828395000383,-1.1665172138188,-1.73214073030471,-3.59647184039881,-1.0702671116892,-6.11704429751186,-6.17289601303312,-6.74477989431202,-5.90107242283317,-5.37885034004278,-5.77014204068943,-3.17429448064805,-6.16868054461722
"2010-06-10",5.76822847609876,4.26976662237919,2.28439131524798,3.57511087375097,4.00815606516031,4.49332388659342,5.22040980262082,5.89828897150772,2.287765130205,8.67839553014319,3.94479056336237,4.929167349653,-1.30696063226692,-3.83715434885994,-1.89967211856154,-2.08961137759382,-3.56101557601178,-4.00851822898103,-4.46487961126878,-4.73418813986267,-1.65112156905022,-3.75256029159005,-1.27822775160441,-4.65337536644973,-1.28509595777041,-1.50074650908853,-3.49338340952503,-1.13737645925739,-6.07445141804733,-5.94555600273627,-6.51636183107096,-6.30412759476064,-5.31982552544448,-5.365602256611,-4.33301266575275,-6.05309935049877
"2010-06-11",5.82316861414589,4.25154111714685,2.26230617576061,3.60291069312571,3.9690643558711,4.43643227750151,5.13177645688515,5.8638609356947,2.27433489832919,8.67355474450866,3.86982759807286,4.82760946947001,-1.31571015700621,-3.81807253731452,-1.87346117459889,-2.04580542116014,-3.50228045901611,-3.92384185604888,-4.35927145546832,-4.77701559687704,-1.64645635111843,-3.79507941510788,-1.20414746014132,-4.54666857671574,-1.27773345360515,-1.52077219731549,-3.49319502124754,-1.26335275087259,-6.1652906614791,-5.98600019728887,-6.59622247359507,-6.03741151492731,-5.26129559668678,-5.29818854390684,-4.08017395694523,-6.09148013228254
"2010-06-14",5.82270394657663,4.2782188948253,2.28185160278288,3.6378735842309,4.05774497487804,4.50469886337634,5.1845152906476,5.94217440689705,2.26736814265825,8.69237993617435,3.85268248556514,4.86396773719092,-1.31618428139189,-3.83668534943044,-1.91368256984815,-1.84992516719217,-3.57115240254709,-4.01114257092077,-4.46297480605947,-4.94360046582465,-1.63711296548427,-3.84670087941799,-1.15718356573423,-4.59532528937327,-1.27146299000407,-1.47284875718159,-3.39415829414386,-1.78989330535962,-6.24621966747395,-5.82886705883028,-6.25869126258835,-5.8726367520465,-5.26238043150273,-5.18208663479745,-3.97436750087797,-6.13241449576496
"2010-06-15",5.794512226177,4.25726167708627,2.28421549382356,3.63744488206734,4.0989216769008,4.52359739703742,5.22306967061272,5.92329575115451,2.28594663940832,8.66440727210849,3.87143923936536,4.92498471726801,-1.30894774979856,-3.81662512716104,-1.92178656648481,-1.84954136619124,-3.61662094997236,-4.03148343625438,-4.48669714912226,-5.02400174495047,-1.65250136246115,-3.84944791257697,-1.18215526174982,-4.64389645520435,-1.39470672257213,-1.40362799308185,-3.35218269788744,-1.78702609012425,-6.26050784162775,-5.79417896751686,-6.43837135974125,-5.9383234839127,-5.29789206184091,-5.02562836636209,-3.5905411165373,-6.15929812172976
"2010-06-16",5.86122847522248,4.21368738817589,2.24735270763589,3.63713777622868,4.11189209644183,4.52216968800325,5.23068819101324,5.96550125998084,2.2894444329549,8.69889160997163,3.87240203200871,4.87594342052949,-1.28514127505286,-3.75766758861045,-1.88382949480358,-1.84974263564985,-3.61318399623751,-4.02457000632075,-4.47739853444929,-5.0475107470748,-1.64489329934054,-3.84975037724564,-1.18669611412531,-4.58511637942129,-1.36228489431391,-1.49250937457858,-3.29218547342232,-1.78333924003402,-6.36850177135258,-5.77219777362019,-6.53311990607812,-6.05972915376477,-5.35304780676694,-5.01097199285761,-3.64394590245735,-6.16855207100205
"2010-06-17",5.78681981242313,4.17094055772541,2.24769323599525,3.64353550634014,4.09812427620284,4.49307236998951,5.17351804830704,5.95127574925924,2.26710166020818,8.70214661682727,3.92265264595142,4.7923139490915,-1.25729968177509,-3.68504730919486,-1.89287936802955,-1.90395084047964,-3.60058432994777,-3.97171723623307,-4.41241345139612,-4.98728599582866,-1.62788104430923,-3.88829207748002,-1.35121773396986,-4.48664658060517,-1.33888974945086,-1.72219238939817,-3.16436323219269,-1.59541841724577,-6.29125546601822,-5.80256724806002,-6.52801210064895,-6.3503183854301,-5.3128491520902,-4.83232974769463,-3.48549433022684,-6.16564436498362
"2010-06-18",5.76864033979959,4.18726738819165,2.2465130667449,3.7245337556518,4.13206742125842,4.47588039815263,5.19918642578407,5.88994917058091,2.26179435542328,8.71831088667217,4.01691209356932,4.8245918620067,-1.2112623008382,-3.70550835531137,-1.91201730116218,-1.93118330672727,-3.67411149156577,-3.97795428737857,-4.46072532318101,-4.93052560026695,-1.62124108947694,-3.90497902797574,-1.47893958927492,-4.52375749534384,-1.25253622811622,-1.67211365032423,-2.99903878997717,-1.59465757394222,-6.02532160199039,-5.56224327070159,-6.34695873425329,-6.33869459420267,-5.30903009334864,-4.90851915210121,-3.2426144382457,-6.14425913249492
"2010-06-21",5.83985461659639,4.19278337142016,2.28652837470799,3.69982723684132,4.16076791787256,4.46333584027824,5.15590376676326,5.84685670026915,2.28283448625582,8.76508958669532,4.11514402883342,4.8556713210324,-1.20528493420903,-3.7179706661246,-1.95655474435734,-2.21430959839299,-3.70974205730372,-3.92635638587818,-4.40895139865655,-4.85392316643128,-1.63588346798573,-3.96767112236778,-1.59088912918649,-4.54197574004484,-1.19565894895231,-1.63979046332454,-2.98969432150858,-1.01482448069497,-5.86178115744206,-5.53283943983659,-6.34276409286361,-6.25661086567493,-5.36242933325832,-5.01962036528038,-3.29904583702169,-6.1897970941078
"2010-06-22",5.86946595229284,4.1218882681138,2.23283519026536,3.75560538130145,4.07438280720648,4.41466793217542,5.14835913635588,5.84864058411083,2.22584104848654,8.78978917480594,3.99636810634876,4.77102899866771,-1.247571649721,-3.59934043885511,-1.8918871111681,-1.98552270319865,-3.60422279102289,-3.86751776140335,-4.36165504723028,-4.86495426006883,-1.57645337625081,-3.95641206764157,-1.45136105108952,-4.42004649369156,-1.48442025396324,-1.72656186940053,-2.98785970355126,-1.57427803392139,-5.90880838007928,-5.53554309623479,-6.67077925095416,-6.07616947171759,-5.29508731124167,-5.08301940425122,-3.27844555921115,-6.24918571919394
"2010-06-23",5.81303835062471,4.13920370229591,2.20316459687071,3.73857821026794,4.03179638229121,4.43989994165174,5.13955188523919,5.85902244699709,2.17592336806118,8.79866608190405,3.91608387622197,4.72225297600887,-1.22958586408373,-3.5884220352578,-1.85296463161898,-1.92051268944999,-3.52500570009767,-3.87039505333474,-4.3393067204427,-4.89467817412001,-1.5435376680283,-3.98300891659969,-1.35329358827252,-4.35296737971959,-1.60303647185623,-2.06706648321966,-3.01778095667149,-1.58765800679522,-5.93237025657184,-5.58529630999776,-6.71601482969558,-5.83225392740692,-5.14647787049931,-5.13220181962318,-3.27674061962322,-6.31436627998176
"2010-06-24",5.78258399756167,4.15293922388083,2.18364606591395,3.7376036018777,4.00710308341566,4.45601822215067,5.12150307515278,5.85515284795222,2.13641375825695,8.76806373594569,3.90462407505926,4.77333088107201,-1.16219973027443,-3.59474418450941,-1.82169940040397,-1.92355661577215,-3.46096196034226,-3.84794428609872,-4.29218472855404,-4.87855728382015,-1.52597823996662,-3.97392102824251,-1.32407188787406,-4.38903264081236,-1.59329459572346,-2.24592959712295,-3.06627358710567,-1.56734375606239,-6.13422981672842,-5.85014522788389,-6.91057492732315,-5.80300217251992,-4.99722721258314,-5.10194639380233,-3.34956466154442,-6.442465139627
"2010-06-25",5.74082702778329,4.13504303746348,2.17591183054628,3.7087714644354,4.00784821614483,4.47029451714732,5.14148487492322,5.90361050855166,2.14284343785856,8.70498096150642,3.9069830479018,4.73495673290822,-1.14432238276202,-3.56774121872531,-1.80983607784338,-2.16038626335091,-3.45383666750662,-3.90982149229334,-4.28995030213259,-4.86015454709021,-1.5287240824076,-3.85734859689609,-1.36212057071394,-4.3203107891111,-1.76496028850903,-2.29815358796767,-3.10001070934918,-1.12334397827587,-6.06999059723472,-5.61945362405655,-7.03660002158953,-5.84899809566594,-5.02194404570798,-5.16526287343666,-3.30690954126103,-6.53995190936689
"2010-06-28",5.73509492529955,4.13731662709442,2.15876379972831,3.70083028003047,3.95473313666789,4.45593603537052,5.13863336617754,5.88257802243347,2.16132315424993,8.67759100781102,3.91666068400849,4.63954519288069,-1.12091042496106,-3.54562367250794,-1.77882079616391,-1.81946458211474,-3.39940559435679,-3.81919021626066,-4.34261412661593,-4.89352411589192,-1.54035917191824,-3.82274348600922,-1.36974570846058,-4.19006228331347,-1.8831634765898,-2.5111601190741,-3.16316891585127,-1.71622864915851,-6.0033572170519,-5.57684970277883,-6.93680202075003,-5.33289001088866,-5.07259670167826,-5.05896522412643,-3.38103374326125,-6.58080609160025
"2010-06-29",5.6271150239793,4.12749805599128,2.13217848807508,3.64443072204555,3.93476756568265,4.41365102066643,5.12965575089149,5.86039454790913,2.06000939669712,8.71536199826507,3.8765150587836,4.5521248024886,-1.01794643080318,-3.50360133321814,-1.75302119338768,-2.05184422348084,-3.38062690613189,-3.76876844739421,-4.34690126318267,-4.84829615614898,-1.44353261231684,-3.83520031939087,-1.38401902000053,-4.0766807447721,-1.89500560366238,-2.92196954315073,-3.15203189901379,-1.19870519429904,-6.05148113216027,-5.66653412810512,-6.78920008181709,-5.30737209944283,-4.93043416598143,-5.3517532679544,-3.26517860489513,-6.58773361990278
"2010-06-30",5.57760767074288,4.12381500319152,2.13043655700974,3.65541978049077,3.91422268589954,4.37102669552163,5.07022420208715,5.83603816465168,2.0770376107219,8.72899328473177,3.92057021103035,4.49916994148957,-0.967407004203965,-3.44681192451703,-1.74890744223559,-1.78726707329421,-3.35132411126239,-3.72153824320831,-4.27986718972236,-4.77530356041912,-1.45958565988372,-3.82691827458057,-1.40475138079048,-4.02003996294319,-1.97368296396282,-3.06040537261738,-3.15307036237977,-1.71467971537437,-5.8746402934889,-5.55772530726646,-6.81758918703096,-5.36115931633961,-4.94655777457654,-5.39442962470699,-3.51520018768476,-6.43936701514577
"2010-07-01",5.57673665710247,4.11324578867581,2.09267305940927,3.62676181300985,3.8425110052621,4.28442231034956,4.98661678155777,5.8055299090823,2.01188623141424,8.77946722199759,3.94970937444054,4.50130315744131,-0.946412404991921,-3.4530662733269,-1.70717583366693,-1.71391673367323,-3.3024218024248,-3.67705107356161,-4.21176606764171,-4.73235579165036,-1.40777641282748,-3.85642351190487,-1.40303693668534,-4.04622889813007,-2.09290874127026,-3.04423397803802,-3.11207426776238,-1.71151035376324,-5.51158051858785,-5.29395548936297,-6.62030188198233,-5.34926733880844,-4.80798662853971,-5.51301999718298,-3.48370713726132,-6.30505806339399
"2010-07-02",5.5896269788337,4.10451931246828,2.0643932387559,3.60078404142661,3.87437966849397,4.31115905543649,5.00975011442251,5.75998057422843,2.02233333059489,8.79478228203811,3.94756329433635,4.56003293875151,-0.950832704384012,-3.53615999538846,-1.69860507847718,-1.66979111595521,-3.35375227016796,-3.7012667992912,-4.23948350187044,-4.65809389103418,-1.4245662544246,-3.87474027706724,-1.43482038224129,-4.10791473208616,-2.06761594713804,-2.71529315894469,-2.98232218385948,-1.76546548983843,-5.54451423918509,-5.48789699618521,-6.56192601296439,-5.53348009910718,-4.80095809914133,-5.59112638747004,-3.26263652069099,-6.39638263633917
"2010-07-05",5.53861076388075,4.09300348600859,2.05955222653939,3.60847176526148,3.83965311138748,4.25256679496069,4.98425789894776,5.75266251148009,2.04181273058199,8.74347998542034,3.92126868164138,4.55715805100265,-0.915851245730725,-3.43473187287262,-1.69579801413756,-1.68537969173493,-3.32327640606425,-3.6047431425143,-4.14015860298768,-4.65030251929052,-1.43139272767912,-3.8055564012697,-1.39741856040997,-4.10566118590811,-1.9726216697529,-2.87082962445145,-2.94540301086589,-1.72959509678786,-5.57917313615156,-5.63615926691461,-6.74185931135708,-5.65171253464561,-4.88391908843869,-5.71749845552963,-3.24197718017162,-6.38002590174108
"2010-07-06",5.50853408758973,4.08733940970772,2.06349635070329,3.55237957750746,3.88971860271943,4.28654707127419,5.03196421898824,5.81719217448734,2.10617513192617,8.6490545111043,3.93594455027091,4.49520116362575,-0.868097346913543,-3.48490237908179,-1.68568992764536,-1.94800066470818,-3.36765539802045,-3.60749976626334,-4.18337714655432,-4.70493655967659,-1.48561433376651,-3.68674550484372,-1.49505992809327,-4.02146523787541,-1.96181038595299,-2.75473214516987,-3.02980473932853,-1.23520768084533,-5.56238139848741,-5.67512538503085,-6.82560191823887,-5.73412191110087,-5.02093688582387,-5.67863020339882,-2.90052621047081,-6.42069491104754
"2010-07-07",5.49445297588082,4.162969887905,2.06780630723585,3.55671605581807,3.8906605331645,4.27948614220623,5.05560244872127,5.82382974146122,2.14929122698844,8.60166083220196,3.97879037154664,4.57990955846243,-0.858060813431664,-3.52603464008495,-1.68245383098386,-1.95187828004831,-3.34766971293487,-3.60557776830426,-4.20034884173307,-4.69032418471685,-1.51502678743285,-3.62793559955536,-1.57609040569158,-4.11671388977965,-1.93600710217257,-2.70841979174082,-3.0819094879902,-1.25681010335705,-5.52384267257365,-5.55785936250059,-6.8526396472892,-5.67728082340111,-5.13267246934462,-5.68630059206691,-3.10128948125091,-6.52988617132113
"2010-07-08",5.55837147348481,4.18984490757372,2.0812646940956,3.61520849818117,3.89718572886886,4.25418672082662,5.07839918526562,5.82541092216981,2.16733434824632,8.5569447021175,3.96813316636744,4.65765119620978,-0.835676347348239,-3.59830499057283,-1.70614487331483,-1.68482873354253,-3.32415719108938,-3.52419242282606,-4.21521298491233,-4.65593864056143,-1.53119317984239,-3.58063880366715,-1.6281405620664,-4.20660211710552,-1.73921279125456,-2.56747634641809,-3.0255534113062,-1.8605208803081,-5.39553471706514,-5.45782288616956,-6.88276225804323,-5.95645601432508,-5.17470584527943,-5.67590773637661,-2.69509989353442,-6.61634813008299
"2010-07-09",5.54696445122868,4.19818812849889,2.07913755352986,3.58810867370162,3.87558126044627,4.21553524366852,5.05469247454547,5.81360613344993,2.17587811016034,8.61762896932523,3.92290164203391,4.68852568055205,-0.842931491307257,-3.56445228890599,-1.69887771287756,-1.68535142021247,-3.33241759761707,-3.50232993528173,-4.17820128297697,-4.61268048710105,-1.54298718678859,-3.64744460227685,-1.54211144415048,-4.24156670649992,-1.72356336291907,-2.39767178134473,-3.03432737723556,-1.77390707057028,-5.20215214255365,-5.31036137137752,-6.99762471452995,-6.08134293580577,-5.17256400219026,-5.72180055099249,-2.80132610641166,-6.6228537366618
"2010-07-12",5.56785908050172,4.18423778824826,2.03684241854678,3.53408210478868,3.85517259995181,4.18085801075566,5.06325809505205,5.85259748812286,2.08844560778086,8.69330171906376,3.856856077061,4.69968129928647,-0.862384096569286,-3.54343844900051,-1.64822970578047,-1.93831316208767,-3.27578409221527,-3.49817575240834,-4.21965561864587,-4.64916514921787,-1.4746553093552,-3.70315079576009,-1.40505830490796,-4.2603644156902,-1.79743351569276,-2.44983703874911,-3.02557845094095,-1.23008122052847,-5.43761203380146,-5.32487199905402,-6.94763382993384,-6.21157780920467,-4.95987730560631,-5.91670287958069,-2.81765370889756,-6.5838277561653
"2010-07-13",5.57970682045309,4.23580315353545,2.06531493254203,3.51900844829862,3.90384468720031,4.21715571823743,5.08449807966355,5.89492555226359,2.13442460675444,8.65698754793567,3.88288192732508,4.7722925007674,-0.902366483161253,-3.58324832440113,-1.6728817241113,-1.90075384306503,-3.32908749532789,-3.50939280139085,-4.26302737462204,-4.70671272092858,-1.52197959153167,-3.69828731445907,-1.52635918544349,-4.33430991572031,-1.89822568212675,-2.41261043485919,-3.07621115899327,-1.25733994951519,-5.39052022131153,-5.3274150454008,-6.81085566597977,-6.16997769120692,-5.00466507384461,-5.85654340460006,-2.83637280216494,-6.59859568637657
"2010-07-14",5.63979662306191,4.23706326570837,2.09278138389998,3.50662180364226,3.91854795618791,4.23150694829344,5.10460498824274,5.94486248058396,2.08414106931513,8.58312353054297,3.80161437470594,4.68554775030399,-0.904163587338988,-3.64674018012792,-1.70732236078495,-1.89147110275113,-3.33416170689648,-3.54733822273978,-4.28395728512691,-4.95336000083983,-1.46675987520153,-3.61839140937205,-1.39008185370092,-4.22677884777128,-1.83550658814629,-2.36559730953511,-3.06721820646091,-1.27619388487614,-5.3188389485673,-5.15163155950064,-6.76128474537904,-5.74926421962458,-4.97383016089841,-5.78560943572494,-2.6829314905938,-6.72137938649037
